sepal_length,sepal_width,petal_length,petal_width,Species
1.3355278712268863,-0.336203817374223,0.27169861484436236,-1.0960818576474542,1.0
0.8796010470629476,0.018405934753285166,-0.9947647856110235,-1.653325753847824,0.0
2.0954059115001176,-0.23488674533779202,1.5888205513179634,-0.6908135695017309,2.0
1.4368449432633172,-0.5894964974653002,0.47433275891722426,-1.0960818576474542,1.0
0.7276254390083015,-0.18422820931957654,-0.9947647856110235,-1.7039842898660396,0.0
1.8927717674272564,-0.13356967330136105,1.284869335208671,-0.8427891775563773,2.0
1.1835522631722402,-0.4375208894106537,0.27169861484436236,-1.14674039366567,1.0
0.6263083669718705,-0.13356967330136105,-0.9441062495928081,-1.653325753847824,0.0
0.7782839750265167,-0.7414721055199464,0.018405934753285166,-1.2480574657021006,1.0
0.8289425110447319,0.11972300678971613,-0.9947647856110235,-1.5520086818113934,0.0
1.487503479281533,-0.13356967330136105,0.5249912949354395,-0.9947647856110235,1.0
2.146064447518334,-0.336203817374223,1.6394790873361793,-0.7414721055199464,2.0
1.0822351911358092,-0.23488674533779202,0.5249912949354395,-0.9947647856110235,1.0
1.6394790873361793,,0.6263083669718705,-0.9947647856110235,1.0
1.284869335208671,-0.23488674533779202,0.6769669029900858,-0.8427891775563773,2.0
